upm,particion
0009111,train
0009112,train
0009113,test
0009114,test
0009115,train
0009116,validation
0009117,train
0009118,train
0009119,train
0009120,train
0009121,test
0009122,train
0009123,validation
0009124,train
0009125,train
0009126,test
0009127,validation
0009128,validation
0009129,train
0009130,train
0009131,train
0009132,test
0009133,train
0009134,train
0009135,train
0009136,test
0009137,train
0009138,train
0009139,train
0009140,test
0009141,validation
0009142,train
0009143,train
0009144,test
0009145,train
0009146,train
0009147,test
0009148,train
0009149,train
0009150,train
0009151,train
0009152,train
0009153,train
0009154,validation
0009155,train
0009156,validation
0009157,train
0009158,train
0009159,train
0009160,train
0009161,train
0009162,train
0009163,train
0009164,train
0009165,train
0009166,train
0009167,train
0009168,validation
0009169,train
0009170,train
0009171,train
0009172,train
0009173,train
0009174,train
0009175,train
0009176,test
0009177,train
0009178,train
0009179,train
0009180,train
0009181,train
0009182,train
0009183,train
0009184,test
0009185,train
0009186,test
0009187,validation
0009188,train
0009189,train
0009190,validation
0009191,train
0009192,train
0009193,validation
0009194,train
0009195,train
0009196,test
0009197,validation
0009198,test
0009199,train
0009200,test
0009201,train
0009202,train
0009203,train
0009204,test
0009205,train
0009206,test
0009207,train
0009208,validation
0009209,train
0009210,train
0009211,train
0009212,train
0009213,train
0009214,train
0009215,test
0009216,train
0009217,train
0009218,train
0009219,train
0009220,test
0009221,train
0009222,train
0009223,train
0009224,validation
0009225,train
0009226,train
0009227,test
0009228,train
0009229,validation
0009230,test
0009231,validation
0009232,validation
0009233,train
0009234,train
0009235,validation
0009236,train
0009237,train
0009238,train
0009239,train
0009240,train
0009241,test
0009242,train
0009243,test
0009244,train
0009245,test
0009246,train
0009247,train
0009248,train
0009249,train
0009250,train
0009251,validation
0009252,train
0009253,train
0009254,train
0009255,train
0009256,train
0009257,train
0009258,test
0009259,test
0009260,test
0009261,train
0009262,validation
0009263,validation
0009264,test
0009265,train
0009266,train
0009267,train
0009268,train
0009269,train
0009270,validation
0009271,train
0009272,train
0009273,test
0009274,train
0009275,validation
0009276,validation
0009277,train
0009278,train
0009279,validation
0009280,train
0009281,test
0009282,train
0009283,train
0009284,train
0009285,test
0009286,train
0009287,train
0009288,test
0009289,train
0009290,train
0009291,test
0009292,validation
0009293,train
0009294,validation
0009295,test
0009296,validation
0009297,train
0009298,train
0009299,train
0009300,train
0009301,train
0009302,train
0009303,train
0009304,train
0009305,train
0009306,validation
0009307,train
0009308,test
0009309,test
0009310,train
0009311,train
0009312,train
0009313,train
0009314,train
0009315,test
0009316,train
0009317,train
0009318,train
0009319,train
0009320,test
0009321,train
0009322,validation
0009323,test
0009324,validation
0009325,train
0009326,test
0009327,train
0009328,validation
0009329,test
0009330,validation
0009331,train
0009332,test
0009333,train
0009334,validation
0009335,validation
0009336,train
0009337,test
0009338,test
0009339,validation
0009340,validation
0009341,train
0009342,test
0009343,train
0009344,validation
0009345,validation
0009346,train
0009347,test
0009348,validation
0009349,train
0009350,train
0009351,train
0009352,train
0009353,train
0009354,test
0009355,validation
0009356,train
0009357,validation
0009358,test
0009359,train
0009360,train
0009361,validation
0009362,train
0009363,train
0009364,test
0009365,train
0009366,train
0009367,train
0009368,train
0009369,test
0009370,train
0009371,train
0009372,train
0009373,validation
0009374,train
0009375,test
0009376,train
0009377,validation
0009378,test
0009379,validation
0009380,validation
0009381,train
0009382,validation
0009383,test
0009384,test
0009385,train
0009386,test
0009387,train
0009388,train
0009389,train
0009390,test
0009391,test
0009392,train
0009393,test
0009394,validation
0009395,train
0009396,train
0009397,train
0009398,train
0009399,validation
0009400,train
0009401,test
0009402,train
0009403,train
0009404,train
0009405,train
0009406,train
0009407,test
0009408,train
0009409,train
0009410,validation
0009411,train
0009412,validation
0009413,test
0009414,test
0009415,test
0009416,train
0009417,train
0009418,test
0009419,test
0009420,train
0009421,train
0009422,test
0009423,train
0009424,train
0009425,train
0009426,validation
0009427,validation
0009428,train
0009429,validation
0009430,test
0009431,train
0009432,train
0009433,train
0009434,test
0009435,test
0009436,test
0009437,train
0009438,train
0009439,train
0009440,train
0009441,validation
0009442,train
0009443,validation
0009444,train
0009445,train
0009446,train
0009447,train
0009448,test
0009449,validation
0009450,train
0009451,train
0009452,test
0009453,train
0009454,train
0009455,test
0009456,train
0009457,train
0009458,train
0009459,train
0009460,validation
0009461,train
0009462,train
0009463,train
0009464,train
0009465,train
0009466,validation
0009467,train
0009468,validation
0009469,train
0009470,train
0009471,train
0009472,train
0009473,test
0009474,train
0009475,train
0009476,train
0009477,train
0009478,train
0009479,validation
0009480,train
0009481,train
0009482,train
0009483,train
0009484,train
0009485,test
0009486,train
0009487,train
0009488,train
0009489,train
0009490,validation
0009491,train
0009492,train
0009493,train
0009494,train
0009495,test
0009496,test
0009497,train
0009498,train
0009499,train
0009500,train
0009501,train
0009502,test
0009503,test
0009504,train
0009505,train
0009506,test
0009507,train
0009508,train
0009509,train
0009510,train
0009511,train
0009512,train
0009513,validation
0009514,test
0009515,train
0009516,validation
0009517,test
0009518,train
0009519,validation
0009520,train
0009521,train
0009522,validation
0009523,validation
0009524,train
0009525,train
0009526,train
0009527,validation
0009528,train
0009529,validation
0009530,train
0009531,validation
0009532,test
0009533,train
0009534,train
0009535,test
0009536,train
0009537,validation
0009538,train
0009539,test
0009540,test
0009541,test
0009542,test
0009543,train
0009544,validation
0009545,train
0009546,train
0009547,validation
0009548,train
0009549,train
0009550,validation
0009551,train
0009552,train
0009553,test
0009554,train
0009555,test
0009556,train
0009557,validation
0009558,train
0009559,validation
0009560,train
0009561,train
0009562,test
0009563,test
0009564,train
0009565,train
0009566,train
0009567,train
0009568,validation
0009569,train
0009570,test
0009571,train
0009572,test
0009573,train
0009574,validation
0009575,train
0009576,train
0009577,train
0009578,validation
0009579,train
0009580,train
0009581,train
0009582,train
0009583,test
0009584,validation
0009585,train
0009586,validation
0009587,train
0009588,train
0009589,train
0009590,train
0009591,validation
0009592,validation
0009593,train
0009594,test
0009595,test
0009596,validation
0009597,train
0009598,train
0009599,test
0009600,validation
0009601,validation
0009602,test
0009603,train
0009604,validation
0009605,train
0009606,train
0009607,train
0009608,train
0009609,test
0009610,train
0009611,validation
0009612,validation
0009613,train
0009614,train
0009615,validation
0009616,train
0009617,train
0009618,train
0009619,validation
0009620,train
0009621,test
0009622,train
0009623,train
0009624,validation
0009625,train
0009626,train
0009627,validation
0009628,train
0009629,test
0009630,train
0009631,test
0009632,test
0009633,train
0009634,train
0009635,train
0009636,train
0009637,test
0009638,train
0009639,validation
0009640,train
0009641,train
0009642,test
0009643,test
0009644,test
0009645,train
0009646,train
0009647,train
0009648,train
0009649,train
0009650,validation
0009651,train
0009652,train
0009653,test
0009654,train
0009655,train
0009656,train
0009657,validation
0009658,train
0009659,train
0009660,train
0009661,validation
0009662,train
0009663,train
0009664,test
0009665,validation
0009666,test
0009667,validation
0009668,train
0009669,train
0009670,test
0009671,train
0009672,train
0009673,train
0009674,train
0009675,test
0009676,validation
0009677,train
0009678,train
0009679,test
0009680,train
0009681,train
0009682,train
0009683,validation
0009684,train
0009685,train
0009686,train
0009687,validation
0009688,train
0009689,train
0009690,train
0009691,train
0009692,train
0009693,test
0009694,train
0009695,test
0009696,train
0009697,validation
0009698,train
0009699,test
0009700,test
0009701,train
0009702,train
0009703,train
0009704,validation
0009705,train
0009706,validation
0009707,train
0009708,validation
0009709,train
0009710,train
0009711,train
0009712,test
0009713,test
0009714,train
0009715,train
0009716,validation
0009717,test
0009718,train
0009719,test
0009720,train
0009721,train
0009722,validation
0009723,test
0009724,validation
0009725,validation
0009726,validation
0009727,validation
0009728,train
0009729,validation
0009730,test
0009731,train
0009732,validation
0009733,train
0009734,train
0009735,train
0009736,train
0009737,train
0009738,train
0009739,train
0009740,train
0009741,test
0009742,train
0009743,validation
0009744,train
0009745,validation
0009746,test
0009747,test
0009748,test
0009749,train
0009750,validation
0009751,train
0009752,train
0009753,validation
0009754,train
0009755,train
0009756,train
0009757,train
0009758,train
0009759,train
0009760,train
0009761,test
0009762,validation
0009763,train
0009764,test
0009765,train
0009766,train
0009767,train
0009768,train
0009769,train
0009770,train
0009771,test
0009772,train
0009773,test
0009774,test
0009775,train
0009776,train
0009777,test
0009778,train
0009779,test
0009780,train
0009781,train
0009782,test
0009783,train
0009784,train
0009785,validation
0009786,train
0009787,train
0009788,train
0009789,train
0009790,train
0009791,train
0009792,train
0009793,train
0009794,test
0009795,validation
0009796,train
0009797,train
0009798,train
0009799,train
0009800,test
0009801,test
0009802,test
0009803,validation
0009804,train
0009805,test
0009806,train
0009807,train
0009808,train
0009809,test
0009810,test
0009811,train
0009812,train
0009813,train
0009814,train
0009815,train
0009816,train
0009817,train
0009818,train
0009819,train
0009820,train
0009821,train
0009822,train
0009823,train
0009824,train
0009825,train
0009826,train
0009827,train
0009828,validation
0009829,test
0009830,train
0009831,test
0009832,train
0009833,test
0009834,train
0009835,test
0009836,train
0009837,test
0009838,train
0009839,train
0009840,test
0009841,train
0009842,test
0009843,validation
0009844,train
0009845,test
0009846,test
0009847,train
0009848,train
0009849,train
0009850,train
0009851,validation
0009852,validation
0009853,test
0009854,train
0009855,train
0009856,train
0009857,train
0009858,train
0009859,train
0009860,train
0009861,train
0009862,train
0009863,train
0009864,train
0009865,validation
0009866,train
0009867,train
0009868,train
0009869,train
0009870,train
0009871,test
0009872,train
0009873,train
0009874,train
0009875,train
0009876,train
0009877,train
0009878,validation
0009879,validation
0009880,validation
0009881,train
0009882,train
0009883,test
0009884,train
0009885,train
0009886,train
0009887,train
0009888,train
0009889,test
0009890,train
0009891,validation
0009892,train
0009893,train
0009894,test
0009895,validation
0009896,train
0009897,train
0009898,train
0009899,train
0009900,validation
0009901,train
0009902,test
0009903,train
0009904,train
0009905,test
0009906,train
0009907,test
0009908,validation
0009909,validation
0009910,train
0009911,train
0009912,train
0009913,train
0009914,test
0009915,validation
0009916,test
0009917,train
0009918,test
0009919,test
0009920,train
0009921,validation
0009922,train
0009923,train
0009924,train
0009925,train
0009926,train
0009927,test
0009928,train
0009929,train
0009930,train
0009931,train
0009932,train
0009933,validation
0009934,train
0009935,train
0009936,train
0009937,train
0009938,train
0009939,train
0009940,validation
0009941,train
0009942,train
0009943,train
0009944,train
0009945,train
0009946,train
0009947,test
0009948,validation
0009949,validation
0009950,train
0009951,validation
0009952,train
0009953,train
0009954,test
0009955,train
0009956,train
0009957,train
0009958,train
0009959,test
0009960,train
0009961,train
0009962,test
0009963,train
0009964,test
0009965,test
0009966,validation
0009967,train
0009968,train
0009969,train
0009970,train
0009971,train
0009972,validation
0009973,train
0009974,test
0009975,test
0009976,train
0009977,train
0009978,validation
0009979,test
0009980,train
0009981,train
0009982,test
0009983,train
0009984,train
0009985,test
0009986,train
0009987,train
0009988,train
0009989,train
0009990,test
0009991,train
0009992,validation
0009993,train
0009994,train
0009995,train
0009996,validation
0009997,test
0009998,validation
0009999,test
0010000,train
0010001,train
0010002,validation
0010003,train
0010004,train
0010005,train
0010006,train
0010007,train
0010008,test
0010009,train
0010010,train
0010011,train
0010012,train
0010013,train
0010014,train
0010015,test
0010016,validation
0010017,train
0010018,test
0010019,train
0010020,train
0010021,test
0010022,train
0010023,train
0010024,train
0010025,validation
0010026,test
0010027,train
0010028,train
0010029,train
0010030,validation
0010031,train
0010032,validation
0010033,test
0010034,test
0010035,train
0010036,train
0010037,train
0010038,test
0010039,train
0010040,train
0010041,train
0010042,train
0010043,train
0010044,test
0010045,train
0010046,train
0010047,train
0010048,train
0010049,train
0010050,train
0010051,validation
0010052,test
0010053,train
0010054,train
0010055,validation
0010056,train
0010057,validation
0010058,train
0010059,train
0010060,validation
0010061,train
0010062,validation
0010063,train
0010064,train
0010065,test
0010066,test
0010067,train
0010068,train
0010069,validation
0010070,train
0010071,validation
0010072,train
0010073,train
0010074,train
0010075,train
0010076,test
0010077,train
0010078,test
0010079,validation
0010080,test
0010081,test
0010082,train
0010083,train
0010084,validation
0010085,test
0010086,train
0010087,train
0010088,train
0010089,train
0010090,train
0010091,train
0010092,train
0010093,train
0010094,test
0010095,train
0010096,train
0010097,train
0010098,test
0010099,validation
0010100,train
0010101,train
0010102,validation
0010103,train
0010104,test
0010105,test
0010106,train
0010107,train
0010108,train
0010109,train
0010110,test
0010111,test
0010112,validation
0010113,train
0010114,train
0010115,validation
0010116,train
0010117,train
0010118,test
0010119,test
0010120,validation
0010121,validation
0010122,train
0010123,train
0010124,train
0010125,train
0010126,train
0010127,validation
0010128,train
0010129,train
0010130,train
0010131,validation
0010132,validation
0010133,validation
0010134,train
0010135,train
0010136,train
0010137,train
0010138,train
0010139,train
0010140,test
0010141,validation
0010142,train
0010143,train
0010144,train
0010145,train
0010146,test
0010147,train
0010148,train
0010149,validation
0010150,validation
0010151,test
0010152,train
0010153,train
0010154,test
0010155,validation
0010156,train
0010157,train
0010158,train
0010159,test
0010160,train
0010161,train
0010162,validation
0010163,train
0010164,train
0010165,train
0010166,train
0010167,test
0010168,train
0010169,train
0010170,train
0010171,train
0010172,validation
0010173,train
0010174,train
0010175,train
0010176,train
0010177,train
0010178,test
0010179,train
0010180,train
0010181,validation
0010182,train
0010183,test
0010184,train
0010185,test
0010186,train
0010187,train
0010188,train
0010189,train
0010190,test
0010191,validation
0010192,test
0010193,train
0010194,train
0010195,train
0010196,train
0010197,train
0010198,train
0010199,train
0010200,train
0010201,train
0010202,train
0010203,train
0010204,train
0010205,train
0010206,validation
0010207,train
0010208,train
0010209,test
0010210,validation
0010211,train
0010212,train
0010213,train
0010214,train
0010215,train
0010216,train
0010217,train
0010218,train
0010219,train
0010220,train
0010221,train
0010222,train
0010223,test
0010224,validation
0010225,train
0010226,train
0010227,test
0010228,validation
0010229,train
0010230,validation
0010231,train
0010232,validation
0010233,train
0010234,train
0010235,train
0010236,train
0010237,train
0010238,train
0010239,train
0010240,train
0010241,train
0010242,train
0010243,validation
0010244,test
0010245,train
0010246,test
0010247,validation
0010248,train
0010249,validation
0010250,test
0010251,train
0010252,train
0010253,test
0010254,train
0010255,test
0010256,test
0010257,train
0010258,train
0010259,train
0010260,train
0010261,train
0010262,test
0010263,train
0010264,test
0010265,train
0010266,validation
0010267,train
0010268,train
0010269,train
0010270,validation
0010271,train
0010272,train
0010273,validation
0010274,validation
0010275,test
0010276,validation
0010277,validation
0010278,test
0010279,test
0010280,validation
0010281,train
0010282,train
0010283,train
0010284,test
0010285,train
0010286,train
0010287,train
0010288,train
0010289,train
0010290,test
0010291,train
0010292,train
0010293,train
0010294,validation
0010295,train
0010296,train
0010297,validation
0010298,validation
0010299,test
0010300,train
0010301,train
0010302,train
0010303,train
0010304,train
0010305,validation
0010306,validation
0010307,train
0010308,train
0010309,validation
0010310,train
0010311,test
0010312,test
0010313,train
0010314,train
0010315,train
0010316,train
0010317,train
0010318,train
0010319,validation
0010320,train
0010321,train
0010322,train
0010323,train
0010324,test
0010325,validation
0010326,validation
0010327,test
0010328,validation
0010329,train
0010330,train
0010331,train
0010332,test
0010333,train
0010334,train
0010335,validation
0010336,validation
0010337,train
0010338,train
0010339,validation
0010340,validation
0010341,train
0010342,train
0010343,train
0010344,test
0010345,test
0010346,validation
0010347,test
0010348,train
0010349,test
0010350,train
0010351,train
0010352,train
0010353,train
0010354,validation
0010355,validation
0010356,train
0010357,train
0010358,test
0010359,train
0010360,train
0010361,test
0010362,train
0010363,train
0010364,train
0010365,test
0010366,test
0010367,validation
0010368,train
0010369,train
0010370,train
0010371,test
0010372,train
0010373,test
0010374,train
0010375,test
0010376,train
0010377,train
0010378,train
0010379,train
0010380,validation
0010381,train
0010382,test
0010383,train
0010384,test
0010385,train
0010386,validation
0010387,train
0010388,validation
0010389,train
0010390,train
0010391,test
0010392,train
0010393,validation
0010394,train
0010395,train
0010396,validation
0010397,test
0010398,train
0010399,train
0010400,train
0010401,train
0010402,train
0010403,test
0010404,train
0010405,train
0010406,train
0010407,train
0010408,train
0010409,validation
0010410,train
0010411,validation
0010412,test
0010413,test
0010414,test
0010415,train
0010416,train
0010417,test
0010418,train
0010419,test
0010420,train
0010421,validation
0010422,validation
0010423,train
0010424,train
0010425,train
0010426,train
0010427,train
0010428,validation
0010429,train
0010430,train
0010431,train
0010432,train
0010433,train
0010434,train
0010435,test
0010436,validation
0010437,train
0010438,train
0010439,train
0010440,validation
0010441,train
0010442,train
0010443,test
0010444,test
0010445,validation
0010446,train
0010447,train
0010448,test
0010449,train
0010450,train
0010451,validation
0010452,train
0010453,test
0010454,train
0010455,train
0010456,train
0010457,train
0010458,test
0010459,train
0010460,validation
0010461,test
0010462,test
0010463,train
0010464,validation
0010465,test
0010466,train
0010467,validation
0010468,train
0010469,train
0010470,train
0010471,validation
0010472,train
0010473,train
0010474,test
0010475,validation
0010476,train
0010477,train
0010478,test
0010479,validation
0010480,train
0010481,validation
0010482,train
0010483,train
0010484,train
0010485,validation
0010486,train
0010487,train
0010488,train
0010489,validation
0010490,train
0010491,test
0010492,train
0010493,train
0010494,train
0010495,train
0010496,train
0010497,train
0010498,validation
0010499,train
0010500,train
0010501,train
0010502,test
0010503,train
0010504,train
0010505,train
0010506,train
0010507,train
0010508,train
0010509,test
0010510,train
0010511,validation
0010512,test
0010513,train
0010514,test
0010515,train
0010516,test
0010517,train
0010518,train
0010519,train
0010520,train
0010521,train
0010522,validation
0010523,validation
0010524,train
0010525,validation
0010526,train
0010527,test
0010528,validation
0010529,train
0010530,validation
0010531,test
0010532,train
0010533,validation
0010534,test
0010535,train
0010536,train
0010537,train
0010538,test
0010539,train
0010540,train
0010541,train
0010542,train
0010543,train
0010544,train
0010545,train
0010546,validation
0010547,train
0010548,validation
0010549,train
0010550,validation
0010551,test
0010552,test
0010553,validation
0010554,validation
0010555,train
0010556,test
0010557,test
0010558,train
0010559,train
0010560,train
0010561,train
0010562,train
0010563,validation
0010564,train
0010565,train
0010566,train
0010567,test
0010568,test
0010570,train
0010571,train
0010572,train
0010573,train
0010574,train
0010575,train
0010576,train
0010577,train
0010578,train
0010579,validation
0010580,train
0010581,train
0010582,train
0010583,test
0010584,train
0010585,validation
0010586,train
0010587,test
0010588,train
0010589,train
0010590,validation
0010591,train
0010592,test
0010593,test
